CodigoCliente,Estrato,Habitaciones,Ingresos,Consumo,IndiceRecaudo,Estado,QSAT
1029111,1,5,2.2,365,0.29,NORMAL,4.6
1029139,3,5,1.3,327,0.58,NORMAL,4
1029201,3,4,-2.1,387,0.07,NORMAL,1
1029210,1,4,-2.1,255,0,NORMAL,3
1029248,1,4,2.8,351,0.43,NORMAL,1
1029260,1,4,2.7,371,0.98,NORMAL,2.6
1029262,3,2,2,412,0.61,NORMAL,2.6
1029329,1,4,2.6,393,0.55,NORMAL,2
1029358,2,4,1.8,293,0.46,NORMAL,4.4
1029368,5,4,2.6,250,0.11,SUSPENDIDO,2.1
1029403,0,2,1.2,232,0.78,NORMAL,2.6
1029408,1,3,3.5,348,0.31,NORMAL,4.9
1029465,5,3,1.8,200,0.36,NORMAL,2.7
1029494,4,5,-2.1,217,0.32,NORMAL,3.6
1029563,1,2,2,298,0.55,NORMAL,3.2
1029679,0,3,2.9,335,0.81,NORMAL,2.5
1029811,5,4,2.1,263,0.2,NORMAL,1.7
1029927,4,2,3.4,373,0.88,NORMAL,4.5
1030139,0,4,-2.1,239,0.08,NORMAL,2.7
1030267,1,5,1.9,242,0.95,NORMAL,3.9
1030415,4,2,-2.1,231,0.55,NORMAL,5
1030454,5,2,3.4,388,0.04,NORMAL,3.4
1030695,0,4,1.9,222,0.01,NORMAL,1
1030784,2,3,1.1,262,0.86,NORMAL,2.7
1030888,2,5,2.3,370,0.34,NORMAL,2.5
1030918,5,2,2.7,356,0.74,NORMAL,1.9
1030961,4,5,3,257,0.15,NORMAL,3.1
1030971,5,2,2.4,302,0.38,NORMAL,4.1
1030986,3,2,2.4,230,0.29,NORMAL,2.8
1030990,2,3,2.9,303,0.89,NORMAL,2.2
1031034,2,2,2.6,233,0.81,NORMAL,2.4
1031198,5,2,2.2,300,0.74,NORMAL,2.8
1031218,0,3,3.3,210,0.1,NORMAL,2.6
1031243,3,4,1.3,408,1,NORMAL,3.7
1031319,1,3,3.5,343,0.24,NORMAL,3.8
1031332,4,3,2.4,230,0.38,NORMAL,1
1031373,5,3,3.1,324,0.1,NORMAL,2.3
1031382,2,3,1.1,332,0.94,NORMAL,2.8
1031409,4,5,2.4,373,0.39,NORMAL,4.9
1031423,4,3,2.8,377,0.61,NORMAL,2.9
1031470,2,4,3,255,0.11,NORMAL,3.5
1031486,1,4,1.1,209,0.05,NORMAL,3.5
1031503,5,5,2.8,-400,0.69,NORMAL,1.6
1031547,1,4,1.3,237,0.39,NORMAL,4.8
1031612,4,3,3.1,242,0.89,NORMAL,1
1031619,3,5,2.8,326,0.82,NORMAL,4.8
1031657,3,2,-2.1,243,0.11,NORMAL,1
1031855,1,3,2.9,391,0.02,NORMAL,4.5
1031867,2,5,2.7,301,0.75,NORMAL,4.2
1031892,0,2,-2.1,386,0.65,NORMAL,5
1031995,4,2,2.3,332,0.71,NORMAL,4.5
1032128,3,3,1.5,302,0.89,NORMAL,2
1032142,4,4,1.3,327,0.6,NORMAL,4.6
1032172,3,3,-2.1,293,1,NORMAL,1.5
1032173,4,2,-2.1,242,0.21,NORMAL,3.4
1032253,2,5,2.3,266,0.74,NORMAL,2.1
1032374,4,5,-2.1,409,0.6,NORMAL,1.3
1032409,4,5,2.9,353,0.74,NORMAL,1.4
1032530,3,2,2.8,296,0.95,NORMAL,2.2
1032606,5,5,1,290,0.14,NORMAL,3.9
1032669,0,2,1.8,370,0.34,NORMAL,1.5
1032750,4,3,2.9,222,0.29,NORMAL,4.3
1032752,3,2,-2.1,369,0.41,NORMAL,4.8
1032767,2,3,-2.1,304,0.7,NORMAL,2.9
1032788,5,5,1,224,0.24,NORMAL,2.1
1032815,5,4,1,236,0.34,NORMAL,4.9
1032820,2,3,3.4,398,0.75,NORMAL,2.3
1032833,0,3,3.2,281,0.84,NORMAL,1.9
1032856,1,4,3.5,317,0.99,NORMAL,3.8
1032886,4,4,1.8,220,0.91,NORMAL,3.5
1032899,2,5,1.3,202,0.86,NORMAL,3.2
1032952,1,3,-2.1,313,0.19,NORMAL,3.3
1033096,5,4,-2.1,-273,0.95,NORMAL,5
1033246,1,5,1.9,299,0.5,NORMAL,4.7
1033307,4,2,1.3,416,0.5,NORMAL,1.8
1033308,2,4,2.9,224,0.77,NORMAL,3.5
1033443,3,5,2.4,405,0.92,NORMAL,4.1
1033582,0,2,2.8,379,0,NORMAL,4.3
1033600,4,2,-2.1,396,0.32,NORMAL,4.8
1033666,3,4,2.1,277,0.35,NORMAL,1.1
1033667,2,2,3.4,378,0.29,NORMAL,4.2
1033718,1,4,2.1,299,0.34,NORMAL,2.8
1033738,5,3,3.2,-154,0.45,NORMAL,5
1033746,2,5,2.6,261,0.77,NORMAL,2.6
1033870,0,4,3.4,401,0.01,NORMAL,3.5
1033879,,5,1.3,273,0.9,NORMAL,3
1033978,2,5,1.3,304,0.54,NORMAL,4.9
1033981,4,5,1.3,263,0.83,NORMAL,1.8
1034053,0,4,3,384,0.08,SUSPENDIDO,
1034053,5,2,1.3,402,0.42,NORMAL,1.9
1034313,3,4,3.5,374,0.22,NORMAL,4.5
1034343,2,3,1.3,382,0.91,NORMAL,4.2
1034409,3,3,3.3,310,0.16,NORMAL,2.7
1034536,0,2,2.7,290,0.03,NORMAL,1.5
1034597,5,4,1.1,272,0.81,NORMAL,2.5
1034659,2,5,2.7,418,0.07,NORMAL,5
1034738,1,3,3.3,296,0.19,NORMAL,3.7
1034770,5,4,3.3,326,0.03,NORMAL,1.6
1034781,4,3,2.2,223,0.73,NORMAL,2
1034821,2,3,-2.1,327,0.13,NORMAL,3.9
1034994,4,3,1.9,368,0.12,NORMAL,3.2
1035090,5,4,2.6,290,0.17,NORMAL,4.9
1035119,3,2,-2.1,289,0.14,SUSPENDIDO,4.4
1035133,3,3,-2.1,265,0.37,NORMAL,1.4
1035153,4,2,2.2,232,0.84,NORMAL,3.7
1035224,0,4,1.7,257,0.81,NORMAL,1
1035275,2,4,1.9,245,1,NORMAL,2.1
1035338,4,4,1.7,303,0.7,NORMAL,4.6
1035365,4,2,2,235,0.59,NORMAL,4
1035384,3,4,3.4,201,0.52,NORMAL,4.3
1035399,3,5,3.5,372,0.54,NORMAL,1.6
1035527,2,3,1.9,415,0.3,NORMAL,4.5
1035576,5,5,1.3,305,0.89,NORMAL,2.5
1035672,1,2,2.3,364,0.98,NORMAL,2.3
1035770,5,2,3.2,-146,0.5,NORMAL,4.3
1035770,3,3,1.9,337,0.14,NORMAL,2.8
1035803,0,2,1.2,420,0.2,NORMAL,3.8
1035804,4,2,2.5,269,0.96,NORMAL,3
1035877,2,4,1.8,295,0.03,NORMAL,4.4
1035981,4,3,1.3,358,0.28,NORMAL,2.4
1036052,3,5,1.6,329,0.41,NORMAL,
1036187,3,5,1.9,307,0.69,NORMAL,
1036201,1,5,2.6,383,0.91,NORMAL,4.5
1036253,4,2,1.4,373,0.98,NORMAL,1.8
1036265,3,2,1.5,315,0.42,NORMAL,1.8
1036339,2,2,3,342,0.76,NORMAL,2
1036348,4,3,3.5,389,0.76,NORMAL,4.8
1036632,1,2,1.8,217,0.39,NORMAL,1.2
1036665,2,4,1,347,0.56,NORMAL,3.2
1036671,5,5,1.9,372,0.53,NORMAL,3.1
1036680,4,2,3.1,263,0.56,NORMAL,1.7
1036843,3,2,1.7,390,0.84,NORMAL,1.2
1036865,1,4,3.1,343,0.58,NORMAL,4.6
1036981,0,3,2.8,277,0.02,NORMAL,2.9
1037008,1,4,1.3,,0.87,NORMAL,4.2
1037011,3,3,1.1,385,0.7,NORMAL,2.4
1037012,1,5,2.2,416,0.28,NORMAL,1.2
1037111,3,2,2.4,316,0.18,NORMAL,3.7
1037164,1,5,2.7,335,0.19,NORMAL,2.7
1037210,3,5,1.3,392,0.61,NORMAL,1.8
1037246,5,2,3.3,381,0.78,NORMAL,2.9
1037255,1,5,1.3,394,0.44,NORMAL,2.4
1037258,5,2,3.2,397,0.56,NORMAL,4.4
1037285,4,5,3.5,263,0.52,NORMAL,2.9
1037303,3,3,1.5,267,0.34,NORMAL,2.6
1037613,1,2,1.8,316,0.16,NORMAL,1.4
1037625,1,2,3.3,392,0.45,NORMAL,
1037626,0,3,2.9,362,0.69,NORMAL,4.7
1037627,1,3,2.4,266,0.41,NORMAL,3.8
1037770,2,2,1.8,270,0.3,NORMAL,4.6
1037829,3,2,1,397,0.09,NORMAL,1.3
1037832,3,2,3.1,269,0.92,NORMAL,4.7
1037854,4,3,3.3,390,0.51,NORMAL,4
1037858,0,5,1.6,396,0.75,NORMAL,1.3
1037860,0,2,3.3,352,0.09,NORMAL,1.4
1037929,0,3,1,399,0.49,NORMAL,5
1037952,1,5,2.2,385,0.75,NORMAL,3.4
1037967,3,3,3.5,268,0.77,NORMAL,2.2
1037975,3,5,2.6,254,0.75,NORMAL,4.6
1038000,4,5,2.5,293,0.44,NORMAL,3.1
1038042,2,3,2.4,204,0.02,NORMAL,3.5
1038145,5,5,1.8,262,0.82,NORMAL,5
1038152,5,3,2.4,405,0.05,NORMAL,1.8
1038311,3,4,3.5,259,0.9,NORMAL,3.9
1038404,3,4,2.7,356,0.38,NORMAL,1.7
1038568,1,4,3.2,386,0.32,NORMAL,1.1
1038816,1,3,1,390,0.45,NORMAL,2.7
1038832,5,2,1.3,232,0.21,NORMAL,1.7
1038874,2,3,2.1,252,0.38,NORMAL,4.8
1039009,3,5,2.3,211,0.72,NORMAL,4.2
1039048,3,4,1.1,237,0.45,NORMAL,4.1
1039066,2,5,2.6,220,0.06,SUSPENDIDO,4.9
1039186,3,4,2.4,254,0.46,NORMAL,4.2
1039219,5,4,3.3,329,0.7,NORMAL,1.4
1039325,,4,2.9,402,0.22,NORMAL,4.8
1039358,1,3,1.5,282,0.73,NORMAL,4.3
1039404,0,3,1.9,388,0.65,NORMAL,2.6
1039407,4,2,1.8,265,0.52,NORMAL,4.8
1039440,5,3,3.4,242,0.88,NORMAL,4.9
1039559,4,3,2.7,205,0.65,NORMAL,1.6
1039698,5,4,1.2,333,0.1,NORMAL,2
1039791,1,4,1,416,0.1,NORMAL,1.5
1039800,5,5,3.2,392,0.97,NORMAL,1.1
1039874,4,3,1.7,258,0.89,NORMAL,2.4
1039944,2,5,3,414,0.05,NORMAL,3.2
1039983,4,3,1.2,339,0.58,NORMAL,2
1040043,2,4,1.6,232,0.16,NORMAL,1.5
1040141,4,4,1.7,257,0.97,NORMAL,3.7
1040168,1,4,1.5,238,0.97,NORMAL,3.7
1040219,3,2,1,407,0.12,SUSPENDIDO,2.9
1040257,1,5,3.1,216,0.84,NORMAL,4.7
1040283,5,2,3.1,304,0.88,NORMAL,3.3
1040361,1,2,1.1,211,0.57,NORMAL,5
1040413,3,2,2.5,242,0.16,NORMAL,2.1
1040609,4,5,1.9,313,0.68,NORMAL,3.6
1040689,5,4,1.5,210,0.68,NORMAL,1.4
1040700,5,4,1.8,420,0.09,NORMAL,3.4
1040712,4,4,1.5,389,0.48,NORMAL,1.4
1040775,5,2,3,366,0.53,NORMAL,1.7
1040784,3,4,1.5,215,0.68,NORMAL,1.2
1040815,1,4,2.8,249,0.95,NORMAL,1.6
1040827,3,3,1.2,318,0.46,NORMAL,2.1
1040931,2,4,2.1,366,0.28,NORMAL,3.9
1040990,3,3,1,272,0.19,NORMAL,3.3
1041108,1,3,3.3,209,0.14,NORMAL,3.5
1041208,3,3,1.6,331,0.59,NORMAL,2.7
1041234,1,2,3.2,348,0.45,NORMAL,3.9
1041274,4,,2.4,343,0.11,NORMAL,3.2
1041304,0,2,1.2,283,0.18,NORMAL,1.8
1041346,4,3,2,401,0.02,NORMAL,3.3
1041393,4,4,1.5,285,0.99,NORMAL,3.7
1041607,1,3,1.2,267,0.76,NORMAL,5
1041612,0,3,3.2,395,0.94,NORMAL,2
1041774,2,4,3.3,222,0.37,NORMAL,1.7
1041802,4,3,1.2,373,0.93,NORMAL,3.7
1041814,2,2,3.3,340,0.12,NORMAL,2.4
1041893,0,3,1.5,289,0.22,NORMAL,1.4
1041911,5,5,2.2,303,0.8,NORMAL,2.6
1042027,0,4,1.9,341,0.13,NORMAL,1.5
1042048,5,5,1,243,0.27,NORMAL,3.3
1042060,3,5,2.4,267,0.6,NORMAL,2.7
1042064,5,2,1.7,379,0.25,NORMAL,3
1042086,5,3,1.8,412,0.41,NORMAL,3.9
1042103,5,3,2.4,385,0.32,NORMAL,3.8
1042122,5,3,2.4,244,0.65,NORMAL,3.6
1042155,1,2,1.6,362,0.62,NORMAL,2
1042173,3,3,2.1,293,0.33,NORMAL,1.5
1042181,1,3,2.5,356,0.74,NORMAL,2.3
1042228,2,4,1.8,263,0.55,NORMAL,1.6
1042287,,5,2.5,342,0.39,NORMAL,4.3
1042351,3,5,2.4,208,0.97,NORMAL,2.8
1042361,2,3,2.9,377,0.44,NORMAL,2
1042489,1,4,1.6,215,0.04,NORMAL,1.5
1042578,2,5,3.1,290,0.35,NORMAL,2.1
1042757,4,5,3.2,289,0.13,NORMAL,1.8
1042862,4,4,3,353,0.04,NORMAL,4.1
1042915,0,4,3.5,222,0.26,NORMAL,2.2
1042937,1,5,2.4,225,0.61,NORMAL,4.7
1042994,5,4,3,299,0.66,NORMAL,1.9
1043060,0,2,3.2,248,0.47,NORMAL,1
1043124,2,5,1.4,240,0.32,NORMAL,3.6
1043284,3,2,2.6,215,0.36,NORMAL,5
1043353,3,5,2.2,327,0.98,NORMAL,1.8
1043378,3,2,1.2,369,0,NORMAL,3.7
1043423,2,5,2.6,353,0.06,NORMAL,1.8
1043444,2,3,2.3,266,0.6,NORMAL,1.9
1043557,2,5,1.2,331,0.21,NORMAL,2.1
1043572,3,2,2.6,314,0.38,NORMAL,3.3
1043660,5,3,1.7,307,0.89,NORMAL,3.9
1043697,4,3,2.7,209,0.05,NORMAL,3.9
1043699,4,2,3.3,267,0.88,NORMAL,4.5
1043801,1,2,3.2,265,0.69,NORMAL,4.9
1043841,0,4,3.2,278,0.38,NORMAL,1.6
1043975,1,3,1.4,351,0.16,NORMAL,4.9
1044039,5,2,3.3,258,0.47,NORMAL,2.4
1044041,2,4,1.7,392,0.33,NORMAL,4.4
1044083,2,3,3.3,388,0.82,NORMAL,1.3
1044095,1,5,3.1,267,0.38,NORMAL,2.5
1044157,3,5,2.6,411,0.39,NORMAL,2.6
1044165,2,2,2.3,308,0.74,NORMAL,1.1
1044285,3,5,3.5,345,0.77,NORMAL,3.4
1044286,3,2,2.9,331,0.99,NORMAL,4.6
1044286,2,2,2.6,316,0.03,NORMAL,3.5
1044329,2,2,2.8,240,0.79,NORMAL,3
1044355,4,4,1.1,335,0.17,NORMAL,3.5
1044449,2,3,3.4,281,0.55,NORMAL,2.1
1044596,3,4,3.1,216,0.64,NORMAL,2.5
1044598,5,2,1.4,408,0.27,NORMAL,3
1044631,4,5,1.8,386,0.41,NORMAL,1.4
1044675,0,2,1.2,361,0.49,NORMAL,3
1044770,4,4,2.3,260,0.21,NORMAL,1.4
1044802,0,5,1.3,234,0.27,NORMAL,3.9
1044806,3,2,1,390,0.03,SUSPENDIDO,3.1
1044818,5,5,1.5,411,0.08,NORMAL,2.9
1044842,0,3,2.2,248,0.55,NORMAL,2.4
1044893,5,4,1.6,346,0.54,NORMAL,1.3
1044936,5,5,2.2,229,0.93,NORMAL,1.4
1045007,,5,2.7,392,0.79,NORMAL,2
1045102,3,2,1.9,246,0.77,NORMAL,4
1045201,5,4,3.3,387,0.03,NORMAL,4.8
1045265,3,5,3.4,389,0.83,NORMAL,4.6
1045274,5,3,3.5,334,0.09,NORMAL,2
1045325,5,2,2.1,245,0.9,NORMAL,2.5
1045354,4,4,1.1,217,0.16,NORMAL,5
1045381,2,4,2.2,202,0.39,NORMAL,4.2
1045434,3,5,3.5,288,0.65,NORMAL,1.9
1045546,2,4,3.2,351,0.99,NORMAL,2.4
1045619,2,3,2.7,292,0.45,NORMAL,2
1045629,1,5,3.2,279,0.4,NORMAL,2.4
1045638,3,4,2.4,375,0.99,NORMAL,3.4
1045674,2,4,1.6,416,0.86,NORMAL,3.1
1045696,4,5,1.1,352,0.42,NORMAL,2.2
1045714,5,4,1.9,210,0.97,NORMAL,2.3
1045886,0,3,1.5,232,0.12,NORMAL,3
1045908,2,5,3,-320,0.47,NORMAL,2.3
1046005,3,2,2.4,366,0.37,NORMAL,3.1
1046023,3,4,2.5,241,0.52,NORMAL,2.9
1046082,0,2,1.8,358,0.32,NORMAL,4.7
1046182,,3,2.5,321,0.02,NORMAL,5
1046210,0,5,1.7,338,0.69,NORMAL,4.4
1046226,,5,1.3,282,0.69,NORMAL,2.3
1046250,3,5,3.1,375,0.41,NORMAL,2.3
1046286,4,4,3.4,331,0.06,SUSPENDIDO,1.6
1046307,,3,2.9,313,0.42,NORMAL,4.3
1046330,0,2,3.1,331,0.48,NORMAL,3.2
1046515,0,4,1.6,275,0.31,NORMAL,4.5
1046526,4,2,1,414,0.14,NORMAL,4.7
1046662,4,3,1.3,358,0.56,NORMAL,1.6
1046715,4,4,2.7,303,0.05,NORMAL,3.4
1046753,2,3,1.7,277,0.06,NORMAL,2.1
1046767,1,5,3.4,287,0.61,NORMAL,2.1
1046792,2,5,3.4,321,0.66,NORMAL,1.3
1046900,0,2,2.5,324,0.07,NORMAL,4.3
1046939,4,4,2.5,334,0.44,NORMAL,4.7
1046957,2,3,1.6,280,0.53,NORMAL,4.1
1046957,5,5,1.4,277,0.52,NORMAL,3.1
1047084,4,3,3.5,350,0.84,NORMAL,1.6
1047098,4,2,2.7,266,0.95,NORMAL,4.3
1047133,0,4,2.6,203,0.1,NORMAL,3.9
1047193,5,3,2.6,357,0.28,NORMAL,3.9
1047248,3,4,2.9,403,0.99,NORMAL,5
1047292,3,3,1.7,337,0.15,NORMAL,4.5
1047398,2,3,2.9,234,0.69,NORMAL,3.3
1047518,0,4,3.5,406,0.9,NORMAL,4.2
1047525,0,3,3.2,225,0.55,NORMAL,5
1047606,2,2,1.9,287,0.57,NORMAL,4
1047611,5,4,1.4,352,0.57,NORMAL,3.7
1047678,1,4,2.6,376,0.98,NORMAL,4
1047682,3,4,2.1,315,0.79,NORMAL,2.1
1047734,1,2,1.2,247,0.85,NORMAL,1.2
1047850,1,2,3,336,0.03,NORMAL,2.4
1047959,4,5,1,395,0.85,NORMAL,4.4
1047970,0,3,2.1,293,0.91,NORMAL,2.8
1048090,3,4,1.4,329,0.1,NORMAL,1.6
1048138,5,5,3,298,0.38,NORMAL,3.1
1048220,0,5,1.5,291,0.03,NORMAL,3.6
1048372,1,3,1.5,361,0.61,NORMAL,1.9
1048372,2,3,1.1,347,0.04,NORMAL,3.6
1048386,5,2,1.9,255,0.4,NORMAL,4.2
1048433,2,4,2.8,405,0.17,NORMAL,3.8
1048435,2,2,3.1,420,0.9,NORMAL,2.1
1048464,5,5,1.5,348,0.4,NORMAL,5
1048475,0,5,1.1,230,0.2,NORMAL,3.1
1048499,2,5,2.1,371,0,NORMAL,4.9
1048533,,5,1.2,304,0.55,NORMAL,1.7
1048559,3,3,1,313,0.19,NORMAL,2.7
1048579,3,4,1.3,296,0.19,NORMAL,1.5
1048613,1,3,2.4,254,0.99,NORMAL,3.2
1048656,5,5,2.6,348,0.11,NORMAL,3.4
1048696,5,5,1.3,337,0.91,NORMAL,1.4
1049021,1,5,2.7,379,0.37,NORMAL,3.3
1049063,2,5,1.9,238,0.2,NORMAL,3.4
1049218,5,2,2.6,236,0.92,NORMAL,4.8
1049221,5,5,2.7,281,0.75,NORMAL,2.4
1049277,4,2,1.5,264,0.37,NORMAL,1.8
1049384,,4,2.3,333,0.91,NORMAL,2.9
1049387,2,4,1.4,382,0.81,NORMAL,1.1
1049442,2,4,2,344,0.44,NORMAL,3.2
1049469,2,5,1.3,394,0.34,NORMAL,4
1049674,2,3,1.4,274,0.36,NORMAL,
1049755,2,4,1.7,212,0.69,NORMAL,2.3
1049777,4,3,1.9,227,0.45,NORMAL,3.4
1049893,0,4,3.5,389,0.81,NORMAL,1
1049957,1,5,2,264,0.44,NORMAL,4.5
1050019,1,4,2.8,289,0.87,NORMAL,4.2
1050191,1,2,3.2,364,0.87,NORMAL,2.4
1050208,1,2,1.8,393,0.4,NORMAL,3.6
1050238,4,3,2.2,282,0.28,NORMAL,2.3
1050311,4,4,3.4,319,0.72,NORMAL,2.1
1050369,3,3,2.1,383,0.56,NORMAL,3.2
1050561,2,2,3.4,342,0.18,NORMAL,2.7
1050715,2,2,3.4,335,0.14,NORMAL,2.5
1050751,2,4,1.9,241,0.51,NORMAL,
1050753,1,4,2.9,265,0.62,NORMAL,3.6
1050822,2,5,2.8,307,0.79,NORMAL,1.8
1050855,5,5,3.1,310,0.44,NORMAL,4.1
1050892,,3,1.7,407,0.16,NORMAL,3.6
1050906,3,2,2,262,0.53,NORMAL,1
1050922,2,4,3.4,234,0.47,NORMAL,3.7
1050958,5,4,1.8,241,0.64,NORMAL,3.1
1050987,5,2,2.7,222,0.56,NORMAL,2.3
1051110,2,5,1.4,217,0.34,NORMAL,1.6
1051144,4,3,2.8,391,0.5,NORMAL,4.6
1051157,3,3,3.2,418,0.38,NORMAL,2.9
1051280,0,2,3.3,299,0.04,NORMAL,3.4
1051286,1,4,1.3,379,1,NORMAL,4.2
1051332,2,3,3,407,0.06,NORMAL,3.3
1051339,2,4,2.3,312,0.27,NORMAL,2.9
1051387,5,3,2.1,419,0,NORMAL,1
1051400,3,2,1.3,257,0.39,NORMAL,2.1
1051495,3,3,3,396,0.42,NORMAL,4.4
1051563,4,4,1.5,411,0.36,NORMAL,3.7
1051660,3,4,3.4,202,0.55,NORMAL,2.9
1051709,4,3,2.7,377,0.79,NORMAL,2.3
1051745,4,4,1.6,389,0.45,NORMAL,1.9
1051765,4,3,1.1,306,0.64,NORMAL,2.2
1051835,2,3,2.8,243,0.15,SUSPENDIDO,4.7
1051880,2,3,1,365,0.21,NORMAL,2
1051932,3,4,3.5,251,0.49,NORMAL,1
1051956,2,4,1.1,324,0.98,NORMAL,1.5
1051960,2,5,2.2,204,0.6,NORMAL,2.8
1051982,2,3,2.1,276,0.29,NORMAL,3.9
1051994,2,5,1.5,324,0.86,NORMAL,2.6
1052073,2,5,1.3,235,0.23,NORMAL,4.8
1052199,2,2,1.2,386,0.41,NORMAL,2.4
1052221,0,3,1.2,407,0.67,NORMAL,1.8
1052385,1,4,1.3,384,0.41,NORMAL,1.7
1052405,2,2,2,318,0.61,NORMAL,4.3
1052428,0,4,1.3,224,0.11,NORMAL,1.2
1052560,5,4,2.2,208,0.88,NORMAL,1.1
1052650,5,3,1.3,377,0.4,NORMAL,1.8
1052748,0,5,2.9,-328,0.37,NORMAL,3.8
1052771,0,5,2.6,294,0.44,NORMAL,3.6
1052777,4,3,3.5,314,0.83,NORMAL,3.4
1052970,5,2,3.2,231,0.25,NORMAL,3.9
1052997,1,4,1.3,315,0.98,NORMAL,3.4
1053005,2,5,3,366,0.91,NORMAL,2.7
1053005,1,4,2.6,350,0.31,NORMAL,1.7
1053039,2,4,1.9,331,0.86,NORMAL,4.2
1053100,1,3,2.7,220,1,NORMAL,5
1053209,4,2,2.6,328,0.94,NORMAL,3.9
1053224,0,3,2.7,252,0.44,NORMAL,4.7
1053241,4,4,3.3,226,0.4,NORMAL,3
1053270,2,2,3.2,355,0.36,NORMAL,4.9
1053311,3,5,1.3,321,0.82,NORMAL,4.6
1053390,4,2,2.3,356,0.66,NORMAL,3.8
1053509,5,2,1.3,299,0.77,NORMAL,4.8
1053621,1,3,3,372,0.72,NORMAL,3.2
1053635,3,3,2,298,0.98,NORMAL,1.1
1053741,1,3,1.6,298,0.88,NORMAL,1.1
1053770,2,4,2.9,216,0.62,NORMAL,3.9
1053799,4,5,2.8,267,0.32,NORMAL,3.4
1053800,4,2,2.1,317,0.13,NORMAL,1.6
1053815,5,5,1.8,257,0.77,NORMAL,2.9
1053882,4,2,1.9,304,0.16,NORMAL,1.7
1053975,1,2,3.3,420,0.8,NORMAL,1.2
1054052,5,3,2,318,0.62,NORMAL,3.1
1054100,5,4,3,296,0.02,NORMAL,2.3
1054119,3,5,2.4,405,0.57,NORMAL,2.6
1054328,3,3,2.9,322,0.31,NORMAL,4
1054338,4,3,1.6,348,0.5,NORMAL,2.3
1054417,3,4,3.4,331,0.06,NORMAL,1.7
1054619,4,3,1.3,298,0.55,NORMAL,2.8
1054644,,3,1.9,297,0.37,NORMAL,3.7
1054743,1,5,3.2,317,0.45,NORMAL,1.8
1054770,1,5,2.8,296,0.69,NORMAL,2.9
1055034,0,4,1.7,356,0.44,NORMAL,4.5
1055073,4,2,2,383,0.03,NORMAL,4.5
1055225,4,4,3.3,353,0.36,NORMAL,2.9
1055235,5,3,3.2,344,0,NORMAL,3
1055305,4,2,1.9,363,0.45,NORMAL,1.6
1055368,1,5,2.7,387,0.14,NORMAL,3
1055406,4,3,1.6,348,0.64,NORMAL,1.4
1055494,5,4,3.5,235,0.76,NORMAL,1.4
1055515,2,2,2.8,412,0.49,NORMAL,1.6
1055579,4,3,1.6,296,0.83,NORMAL,4.1
1055628,2,4,2,264,0.97,NORMAL,4.5
1055667,2,2,2,280,0.16,NORMAL,3.5
1055803,4,2,2.3,230,0.99,NORMAL,2.7
1055807,2,5,2.6,288,0.7,NORMAL,1.7
1055841,0,5,1.9,315,0.48,NORMAL,2.6
1056040,5,5,2.8,277,0.38,NORMAL,2.4
1056093,3,2,2.6,368,0.4,NORMAL,3.7
1056259,5,2,3.5,386,0.24,NORMAL,2.2
1056278,4,3,1.5,305,0.8,NORMAL,2.8
1056340,0,4,2.2,375,0.07,NORMAL,1.6
1056459,5,5,3.3,248,0.29,NORMAL,1.1
1056525,5,4,1.2,322,0.06,NORMAL,2.8
1056539,1,2,1.2,272,0.02,SUSPENDIDO,2.6
1056729,3,3,1.6,383,0.24,NORMAL,1
1056780,1,5,1.4,417,0.34,NORMAL,1.3
1056886,3,3,1.4,344,0.39,NORMAL,4.1
1056902,2,5,1.8,297,0.81,NORMAL,1.4
1057012,2,5,1.8,301,0.07,SUSPENDIDO,4.1
1057026,2,4,1.8,336,0.95,NORMAL,4.9
1057050,4,4,3,401,0.09,NORMAL,1.1
1057118,1,2,2.9,241,0.23,NORMAL,3.4
1057128,3,4,1.7,377,0.2,NORMAL,4
1057152,0,2,1.4,344,0.89,NORMAL,1.8
1057157,3,2,2.4,384,0.84,NORMAL,3.5
1057174,2,2,1.8,211,0.97,NORMAL,1.8
1057178,5,3,2.5,357,0.37,NORMAL,4.9
1057271,3,5,2,404,0.52,NORMAL,1.2
1057315,5,5,1.9,245,0.5,NORMAL,4.5
1057386,0,3,1.1,225,0.91,NORMAL,2.7
1057403,1,4,1.9,259,0.8,NORMAL,1.3
1057443,0,4,2.4,269,0.79,NORMAL,3.5
1057537,2,2,1,316,0.27,NORMAL,1.1
1057563,1,2,1.3,211,0.97,NORMAL,1.1
1057566,1,5,2.5,233,0.86,NORMAL,4.5
1057585,2,3,1.7,275,0.01,SUSPENDIDO,3
1057732,2,3,1.1,252,0.26,NORMAL,3.4
1057755,0,3,1.8,265,0.76,NORMAL,3.1
1057783,1,5,3.1,264,0.82,NORMAL,1.2
1057806,1,3,2.8,350,0.75,NORMAL,2.1
1057824,5,2,1.3,299,0.88,NORMAL,2
1057914,1,5,3.4,353,0.03,NORMAL,1.4
1057976,1,2,1.9,313,0.49,NORMAL,3.1
1057979,1,3,3,339,0.25,NORMAL,1.2
1057989,3,4,2,372,0,NORMAL,1.8
1058024,4,3,3.5,406,0.6,NORMAL,1.3
1058158,0,3,1.6,289,0.35,NORMAL,2.1
1058371,2,3,2.7,251,0.35,NORMAL,2.2
1058505,3,5,2.2,236,0.79,NORMAL,2.4
1058539,0,3,1.5,241,0.97,NORMAL,5
1058608,2,4,1.1,205,0.16,NORMAL,3
